Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency
15893.0,305.28000000000003,1,288,305.28000000000003,1
15894.0,258.25,2,164,129.125,2
15895.0,179.17,1,94,179.17,1
15897.0,208.59,2,223,104.295,2
15898.0,4996.45,25,2160,199.858,25
15899.0,56.25,1,39,56.25,1
15900.0,886.5699999999999,4,656,221.64249999999998,4
15901.0,687.72,7,695,98.24571428571429,7
15902.0,145.01,1,124,145.01,1
15903.0,8939.84,12,3926,744.9866666666667,12
15904.0,164.68,1,84,164.68,1
15905.0,114.69,1,82,114.69,1
15906.0,2530.19,10,749,253.019,10
15907.0,882.72,3,478,294.24,3
15908.0,758.62,2,173,379.31,2
15909.0,191.94,1,98,191.94,1
15910.0,2661.17,15,2158,177.41133333333335,15
15911.0,1700.24,8,810,212.53,8
15912.0,1074.7,9,759,119.41111111111111,9
15913.0,6.300000000000001,1,3,6.300000000000001,1
15914.0,205.99,2,149,102.995,2
15915.0,364.45,1,414,364.45,1
15916.0,3145.2400000000002,13,1618,241.94153846153847,13
15917.0,530.17,5,248,106.03399999999999,5
15918.0,582.88,3,240,194.29333333333332,3
15919.0,525.69,2,385,262.845,2
15920.0,569.14,9,238,63.23777777777778,9
15921.0,775.26,4,335,193.815,4
15922.0,369.5,1,138,369.5,1
15923.0,127.08,1,122,127.08,1
15924.0,102.82,1,103,102.82,1
15925.0,207.15,1,93,207.15,1
15926.0,134.44,1,155,134.44,1
15927.0,106.54,1,66,106.54,1
15928.0,293.53,1,164,293.53,1
15929.0,594.0,1,120,594.0,1
15930.0,426.63,1,139,426.63,1
15931.0,239.9,1,118,239.9,1
15932.0,2495.87,8,2325,311.98375,8
15933.0,1107.46,3,885,369.15333333333336,3
15934.0,2190.66,2,2166,1095.33,2
15935.0,416.86,2,115,208.43,2
15936.0,282.79,2,211,141.395,2
15937.0,145.35,1,73,145.35,1
15938.0,734.81,9,449,81.64555555555555,9
15939.0,9060.39,16,6260,566.274375,16
15940.0,35.8,1,4,35.8,1
15941.0,405.0,1,60,405.0,1
15942.0,337.44,1,232,337.44,1
15943.0,271.28999999999996,2,183,135.64499999999998,2
15944.0,2164.24,4,859,541.06,4
15945.0,646.27,4,345,161.5675,4
15946.0,2304.18,3,1614,768.06,3
15947.0,1708.24,1,898,1708.24,1
15948.0,1509.0900000000001,3,852,503.03000000000003,3
15949.0,364.72,2,284,182.36,2
15950.0,7120.91,10,3354,712.091,10
15951.0,1013.17,3,420,337.7233333333333,3
15952.0,781.91,4,391,195.4775,4
15953.0,3440.3399999999997,18,1741,191.13,18
15954.0,190.75,1,119,190.75,1
15955.0,8085.9800000000005,22,3967,367.54454545454547,22
15956.0,617.6,2,278,308.8,2
15957.0,921.25,3,453,307.0833333333333,3
15958.0,462.12,4,154,115.53,4
15959.0,542.89,3,269,180.96333333333334,3
15960.0,410.95,4,258,102.7375,4
15961.0,451.28999999999996,1,154,451.28999999999996,1
15962.0,289.48,1,228,289.48,1
15963.0,470.76,2,298,235.38,2
15964.0,269.21000000000004,1,93,269.21000000000004,1
15965.0,2771.94,13,1313,213.22615384615386,13
15966.0,426.53000000000003,1,275,426.53000000000003,1
15967.0,2966.0,12,1183,247.16666666666666,12
15968.0,404.55,1,247,404.55,1
15969.0,1127.05,5,223,225.41,5
15970.0,1017.32,2,498,508.66,2
15971.0,5902.83,18,2251,327.935,18
15972.0,1769.33,5,468,353.866,5
15973.0,680.62,3,195,226.87333333333333,3
15974.0,3442.15,7,2262,491.7357142857143,7
15975.0,371.01,1,243,371.01,1
15976.0,1694.41,6,1053,282.4016666666667,6
15977.0,1054.73,2,1016,527.365,2
15978.0,3279.42,3,2444,1093.14,3
15979.0,329.22,1,450,329.22,1
15980.0,6543.68,7,4822,934.8114285714286,7
15981.0,9362.77,21,4827,445.8461904761905,21
15982.0,324.51,1,131,324.51,1
15983.0,3110.37,8,1872,388.79625,8
15984.0,8393.02,30,5730,279.76733333333334,30
15985.0,2715.28,7,2750,387.8971428571429,7
15986.0,354.42,2,368,177.21,2
15987.0,1535.99,8,1599,191.99875,8
15988.0,738.89,3,476,246.29666666666665,3
15989.0,368.31,2,169,184.155,2
15990.0,1997.75,7,1086,285.39285714285717,7
15991.0,150.55,1,41,150.55,1
15992.0,896.6,3,514,298.8666666666667,3
15993.0,2777.67,7,2037,396.81,7
15994.0,1175.68,3,462,391.8933333333334,3
15995.0,694.54,1,352,694.54,1
15996.0,1386.4,7,643,198.05714285714288,7
15998.0,8274.14,16,5350,517.13375,16
15999.0,20.4,1,24,20.4,1
16000.0,12393.7,3,5110,4131.233333333334,3
16001.0,583.39,1,337,583.39,1
16002.0,169.21,1,70,169.21,1
16003.0,5613.83,10,2210,561.383,10
16004.0,2146.39,5,1076,429.27799999999996,5
16005.0,2365.4900000000002,10,1269,236.54900000000004,10
16006.0,332.82,2,205,166.41,2
16007.0,3053.06,7,2631,436.15142857142854,7
16008.0,5339.13,15,3237,355.942,15
16009.0,972.11,4,366,243.0275,4
16010.0,1694.86,11,919,154.0781818181818,11
16011.0,5601.01,29,3323,193.13827586206898,29
16012.0,2978.59,5,1760,595.7180000000001,5
16013.0,56078.44,84,25520,667.6004761904762,84
16014.0,1100.28,5,462,220.05599999999998,5
16015.0,704.55,3,907,234.85,3
16016.0,2083.4,11,881,189.4,11
16017.0,1545.58,5,635,309.116,5
16018.0,698.13,4,503,174.5325,4
16019.0,17329.16,27,6959,641.8207407407407,27
16020.0,851.01,3,487,283.67,3
16021.0,487.03,2,276,243.515,2
16022.0,602.63,1,255,602.63,1
16023.0,719.81,3,358,239.93666666666664,3
16024.0,483.99,3,504,161.33,3
16025.0,439.65999999999997,1,338,439.65999999999997,1
16026.0,236.09,1,243,236.09,1
16027.0,2048.36,15,2099,136.55733333333333,15
16028.0,82.2,1,18,82.2,1
16029.0,117763.62,107,54450,1100.5945794392524,107
16030.0,331.24,1,283,331.24,1
16031.0,547.9,2,421,273.95,2
16032.0,1965.72,6,1467,327.62,6
16033.0,10608.81,27,4200,392.9188888888889,27
16034.0,911.3199999999999,6,585,151.88666666666666,6
16035.0,217.73,1,33,217.73,1
16036.0,2556.84,4,1369,639.21,4
16037.0,1509.34,5,766,301.868,5
16038.0,471.78000000000003,3,244,157.26000000000002,3
16039.0,456.4,2,409,228.2,2
16040.0,2416.9,7,1185,345.2714285714286,7
16041.0,3166.4,3,1584,1055.4666666666667,3
16042.0,2245.32,8,1430,280.665,8
16043.0,1856.5900000000001,8,1011,232.07375000000002,8
16044.0,340.84000000000003,1,170,340.84000000000003,1
16045.0,3434.9300000000003,8,2108,429.36625000000004,8
16046.0,235.78,1,248,235.78,1
16047.0,107.14,1,1,107.14,1
16048.0,818.7900000000001,4,425,204.69750000000002,4
16049.0,1852.15,6,1132,308.69166666666666,6
16050.0,300.7,3,388,100.23333333333333,3
16051.0,188.44,1,80,188.44,1
16052.0,362.06,1,282,362.06,1
16053.0,3634.84,6,3067,605.8066666666667,6
16054.0,2111.88,4,791,527.97,4
16055.0,134.8,1,22,134.8,1
16056.0,650.75,1,345,650.75,1
16057.0,3854.85,10,1691,385.485,10
16058.0,62.7,1,18,62.7,1
16059.0,3053.57,12,1431,254.46416666666667,12
16060.0,541.95,3,243,180.65,3
16061.0,89.65,1,19,89.65,1
16062.0,2863.45,8,2035,357.93125,8
16063.0,335.32,1,262,335.32,1
16064.0,109.31,1,55,109.31,1
16065.0,1992.13,8,1207,249.01625,8
16066.0,1521.04,5,935,304.20799999999997,5
16067.0,3269.11,3,1236,1089.7033333333334,3
16068.0,115.73,1,48,115.73,1
16069.0,457.7,1,138,457.7,1
16070.0,852.15,2,457,426.075,2
16071.0,1076.8,4,697,269.2,4
16072.0,4180.09,4,1580,1045.0225,4
16073.0,122.39999999999999,1,48,122.39999999999999,1
16074.0,252.5,1,38,252.5,1
16075.0,736.9300000000001,2,271,368.46500000000003,2
16076.0,2234.73,10,1435,223.473,10
16077.0,2300.4,1,840,2300.4,1
16078.0,362.99,2,200,181.495,2
16079.0,1352.0,3,864,450.6666666666667,3
16080.0,602.5600000000001,4,298,150.64000000000001,4
16081.0,4278.96,8,2177,534.87,8
16082.0,106.75,1,39,106.75,1
16083.0,2351.42,4,1514,587.855,4
16084.0,436.18,1,216,436.18,1
16085.0,2341.03,12,1382,195.08583333333334,12
16086.0,2687.73,10,1450,268.773,10
16087.0,1739.92,5,664,347.98400000000004,5
16088.0,1437.43,2,373,718.715,2
16089.0,263.49,2,119,131.745,2
16090.0,180.56,1,58,180.56,1
16091.0,315.06,2,154,157.53,2
16092.0,1587.94,6,1188,264.6566666666667,6
16093.0,17.0,1,20,17.0,1
16094.0,3695.56,11,2020,335.96,11
16095.0,447.05,1,265,447.05,1
16096.0,1584.97,4,700,396.2425,4
16097.0,185.04999999999998,1,87,185.04999999999998,1
16098.0,4010.7,14,2008,286.4785714285714,14
16099.0,1573.2,7,960,224.74285714285716,7
16100.0,582.64,1,438,582.64,1
16101.0,3229.16,4,1844,807.29,4
16102.0,1842.14,3,942,614.0466666666667,3
16103.0,6191.71,22,2639,281.44136363636363,22
16104.0,2774.46,9,1047,308.2733333333333,9
16105.0,2386.19,5,2125,477.238,5
16106.0,108.38,1,74,108.38,1
16107.0,3204.1600000000003,7,1176,457.7371428571429,7
16108.0,2235.92,4,1473,558.98,4
16109.0,939.48,3,1092,313.16,3
16110.0,1781.59,4,880,445.3975,4
16111.0,549.33,1,233,549.33,1
16112.0,195.73999999999998,4,574,48.934999999999995,4
16113.0,161.38,1,176,161.38,1
16114.0,135.75000000000003,1,43,135.75000000000003,1
16115.0,2553.8,12,1589,212.8166666666667,12
16116.0,612.78,1,248,612.78,1
16117.0,654.4,3,321,218.13333333333333,3
16118.0,4376.25,1,2851,4376.25,1
16119.0,1720.81,8,811,215.10125,8
16120.0,2967.51,6,2161,494.58500000000004,6
16121.0,1450.04,5,879,290.008,5
16122.0,895.62,6,1280,149.27,6
16123.0,307.78,1,170,307.78,1
16124.0,1772.49,4,797,443.1225,4
16125.0,4292.35,14,1819,306.5964285714286,14
16126.0,14644.6,15,6140,976.3066666666667,15
16127.0,801.31,2,391,400.655,2
16128.0,3801.05,11,2445,345.55,11
16129.0,1396.05,3,1261,465.34999999999997,3
16130.0,987.48,4,296,246.87,4
16131.0,9957.42,12,4768,829.785,12
16132.0,664.1999999999999,2,280,332.09999999999997,2
16133.0,22992.260000000002,56,13653,410.5760714285715,56
16134.0,2145.34,5,1637,429.06800000000004,5
16135.0,819.45,2,395,409.725,2
16136.0,946.8,4,674,236.7,4
16137.0,422.7,1,210,422.7,1
16138.0,910.35,3,774,303.45,3
16139.0,1111.15,5,602,222.23000000000002,5
16140.0,1433.46,3,1272,477.82,3
16141.0,955.94,2,410,477.97,2
16142.0,535.34,1,422,535.34,1
16143.0,4555.08,12,1866,379.59,12
16144.0,175.2,1,16,175.2,1
16145.0,6805.4400000000005,19,5270,358.18105263157895,19
16146.0,946.38,4,544,236.595,4
16147.0,2398.91,5,1395,479.782,5
16148.0,386.62,2,250,193.31,2
16149.0,422.22,3,598,140.74,3
16150.0,4002.17,10,1990,400.217,10
16152.0,1829.04,1,642,1829.04,1
16153.0,5133.49,11,3693,466.6809090909091,11
16155.0,796.9,5,495,159.38,5
16156.0,6188.18,20,3205,309.409,20
16157.0,656.69,3,347,218.89666666666668,3
16158.0,628.32,9,182,69.81333333333333,9
16159.0,1232.79,4,635,308.1975,4
16160.0,1025.44,2,1162,512.72,2
16161.0,12580.06,43,6255,292.5595348837209,43
16162.0,37.4,1,4,37.4,1
16163.0,2407.98,6,676,401.33,6
16164.0,822.48,3,433,274.16,3
16165.0,79.9,1,2,79.9,1
16166.0,435.83,2,173,217.915,2
16167.0,1386.1200000000001,5,1494,277.22400000000005,5
16168.0,10360.67,66,4975,156.97984848484847,66
16169.0,1822.97,4,1325,455.7425,4
16170.0,6869.0,20,6056,343.45,20
16171.0,73.2,1,24,73.2,1
16172.0,1884.55,8,1419,235.56875,8
16173.0,1418.32,6,575,236.38666666666666,6
16174.0,2246.75,7,1431,320.9642857142857,7
16175.0,1836.44,7,932,262.34857142857146,7
16176.0,2052.69,4,952,513.1725,4
16177.0,2247.31,8,1021,280.91375,8
16178.0,612.6,2,304,306.3,2
16179.0,215.83,1,99,215.83,1
16180.0,16249.87,13,9813,1249.99,13
16181.0,305.54,1,152,305.54,1
16182.0,9971.65,9,5887,1107.961111111111,9
16183.0,1077.81,4,351,269.4525,4
16184.0,1158.79,6,561,193.13166666666666,6
16185.0,644.72,3,321,214.90666666666667,3
16186.0,8718.43,26,6594,335.3242307692308,26
16187.0,6911.4400000000005,15,5048,460.7626666666667,15
16188.0,1087.66,5,838,217.532,5
16189.0,215.48,2,134,107.74,2
16190.0,2723.55,8,1231,340.44375,8
16191.0,15677.82,24,9348,653.2425,24
16192.0,351.3,1,208,351.3,1
16193.0,630.43,2,379,315.215,2
16194.0,308.59999999999997,1,140,308.59999999999997,1
16195.0,323.25,1,123,323.25,1
16196.0,93.3,1,26,93.3,1
16197.0,2016.71,9,1420,224.07888888888888,9
16198.0,1030.0410000000002,2,384,515.0205000000001,2
16199.0,942.75,7,321,134.67857142857142,7
16200.0,5608.1,12,3068,467.3416666666667,12
16201.0,2112.12,5,1421,422.424,5
16202.0,2501.9900000000002,9,1307,277.9988888888889,9
16203.0,943.84,6,537,157.30666666666667,6
16204.0,918.71,3,671,306.2366666666667,3
16205.0,1820.1100000000001,7,1452,260.0157142857143,7
16206.0,2589.87,13,1379,199.22076923076924,13
16207.0,394.38,1,140,394.38,1
16208.0,3440.45,10,1541,344.04499999999996,10
16209.0,4146.78,9,1895,460.75333333333333,9
16210.0,33750.97,35,12397,964.3134285714286,35
16211.0,1090.59,3,519,363.53,3
16212.0,1293.71,4,571,323.4275,4
16213.0,159.0,1,48,159.0,1
16214.0,2038.25,4,1308,509.5625,4
16215.0,242.35,1,104,242.35,1
16216.0,914.9300000000001,1,254,914.9300000000001,1
16217.0,304.25,2,91,152.125,2
16218.0,3968.67,13,2799,305.2823076923077,13
16219.0,40.8,1,48,40.8,1
16221.0,2019.92,9,1449,224.43555555555557,9
16222.0,1272.05,2,463,636.025,2
16223.0,1087.05,2,643,543.525,2
16224.0,1616.54,5,1555,323.308,5
16225.0,2859.31,15,1281,190.62066666666666,15
16226.0,672.1700000000001,5,521,134.43400000000003,5
16227.0,1027.22,3,436,342.4066666666667,3
16228.0,885.71,3,555,295.2366666666667,3
16229.0,2867.86,6,1292,477.9766666666667,6
16230.0,542.03,2,365,271.015,2
16231.0,1074.47,4,563,268.6175,4
16232.0,2712.97,7,1849,387.5671428571428,7
16233.0,1818.31,9,677,202.03444444444443,9
16234.0,333.18,3,170,111.06,3
16235.0,2053.71,9,788,228.19,9
16236.0,432.2,1,184,432.2,1
16237.0,136.65,1,57,136.65,1
16238.0,63.66,1,85,63.66,1
16239.0,1492.2,6,692,248.70000000000002,6
16240.0,3718.8,2,1641,1859.4,2
16241.0,3992.86,16,2258,249.55375,16
16242.0,7404.65,14,3921,528.9035714285714,14
16243.0,409.1,2,110,204.55,2
16244.0,1522.75,2,855,761.375,2
16245.0,1413.66,3,1014,471.22,3
16246.0,821.35,2,336,410.675,2
16247.0,114.56,1,182,114.56,1
16248.0,152.94,1,78,152.94,1
16249.0,1800.07,5,950,360.014,5
16250.0,565.24,3,268,188.41333333333333,3
16251.0,128.31,1,44,128.31,1
16252.0,295.09000000000003,1,158,295.09000000000003,1
16253.0,7272.2,7,6030,1038.8857142857144,7
16254.0,967.44,3,543,322.48,3
16255.0,4530.0,15,2876,302.0,15
16256.0,1629.37,3,1590,543.1233333333333,3
16257.0,46.95,1,2,46.95,1
16258.0,11942.52,15,7200,796.168,15
16259.0,340.94,3,143,113.64666666666666,3
16260.0,1035.45,1,311,1035.45,1
16261.0,1041.16,6,454,173.52666666666667,6
16262.0,755.15,1,446,755.15,1
16263.0,348.16,1,197,348.16,1
16264.0,823.53,2,616,411.765,2
16265.0,6935.17,12,3214,577.9308333333333,12
16266.0,1757.95,14,791,125.56785714285715,14
16267.0,186.66,1,198,186.66,1
16268.0,667.65,2,533,333.825,2
16269.0,717.57,1,579,717.57,1
16270.0,1141.24,1,688,1141.24,1
16271.0,3397.82,10,2359,339.78200000000004,10
16272.0,411.7,1,224,411.7,1
16273.0,318.34000000000003,2,40,159.17000000000002,2
16274.0,351.75,1,153,351.75,1
16275.0,2151.11,3,1268,717.0366666666667,3
16276.0,2629.3900000000003,3,1467,876.4633333333335,3
16277.0,188.69,1,33,188.69,1
16278.0,1117.84,3,342,372.6133333333333,3
16279.0,5698.28,9,3683,633.1422222222222,9
16280.0,238.05,1,101,238.05,1
16281.0,3424.02,3,1570,1141.34,3
16282.0,1307.58,3,790,435.85999999999996,3
16283.0,4350.32,8,2867,543.79,8
16284.0,1018.48,3,674,339.49333333333334,3
16285.0,176.9,1,60,176.9,1
16286.0,328.95,2,101,164.475,2
16287.0,1006.98,5,1426,201.39600000000002,5
16288.0,129.85,1,19,129.85,1
16289.0,136.31,1,97,136.31,1
16290.0,1957.7,4,957,489.425,4
16291.0,117.72,1,1,117.72,1
16292.0,1253.76,5,688,250.752,5
16293.0,4279.2,15,1833,285.28,15
16294.0,126.05000000000001,1,54,126.05000000000001,1
16295.0,1328.55,4,841,332.1375,4
16296.0,1313.67,4,645,328.4175,4
16297.0,301.9,1,206,301.9,1
16298.0,1085.7,7,308,155.1,7
16299.0,193.65,1,107,193.65,1
16300.0,1367.32,3,643,455.7733333333333,3
16301.0,107.33,1,41,107.33,1
16302.0,233.22,1,158,233.22,1
16303.0,7928.27,7,3859,1132.6100000000001,7
16304.0,381.66,1,228,381.66,1
16305.0,361.21999999999997,1,256,361.21999999999997,1
16306.0,1124.72,7,712,160.67428571428573,7
16307.0,1194.92,3,1123,398.3066666666667,3
16308.0,5120.0,7,16000,731.4285714285714,7
16309.0,706.57,2,467,353.285,2
16310.0,460.08,2,270,230.04,2
16311.0,616.26,2,394,308.13,2
16312.0,171.15,1,53,171.15,1
16313.0,274.15000000000003,2,165,137.07500000000002,2
16314.0,1491.4,3,636,497.1333333333334,3
16315.0,402.71,2,143,201.355,2
16316.0,5744.91,13,3057,441.91615384615386,13
16317.0,2192.51,5,1236,438.50200000000007,5
16318.0,328.15,1,199,328.15,1
16319.0,404.40000000000003,1,72,404.40000000000003,1
16320.0,5628.99,6,3319,938.165,6
16321.0,604.5500000000001,7,259,86.36428571428573,7
16322.0,326.75,2,231,163.375,2
16323.0,353.66,2,146,176.83,2
16324.0,408.59000000000003,3,270,136.1966666666667,3
16325.0,3597.5,12,2464,299.7916666666667,12
16326.0,4721.25,24,1083,196.71875,24
16327.0,10159.64,16,8124,634.9775,16
16328.0,310.83,1,141,310.83,1
16329.0,1664.92,4,797,416.23,4
16330.0,625.38,7,326,89.34,7
16331.0,2037.7,6,756,339.6166666666667,6
16332.0,2000.01,11,1128,181.8190909090909,11
16333.0,26626.8,22,32184,1210.3090909090909,22
16334.0,263.73,1,206,263.73,1
16335.0,2753.52,7,1004,393.36,7
16336.0,3517.69,4,1473,879.4225,4
16337.0,151.05,1,87,151.05,1
16338.0,214.79999999999998,1,94,214.79999999999998,1
16339.0,94.05,1,21,94.05,1
16340.0,1496.24,3,1319,498.74666666666667,3
16341.0,3850.79,7,3022,550.1128571428571,7
16342.0,322.41,4,157,80.6025,4
16343.0,614.12,3,345,204.70666666666668,3
16344.0,842.42,4,706,210.605,4
16345.0,1178.79,2,611,589.395,2
16346.0,224.51,1,289,224.51,1
16347.0,3442.96,11,1715,312.99636363636364,11
16348.0,1744.42,8,1164,218.0525,8
16349.0,53.5,1,9,53.5,1
16350.0,2253.89,9,1077,250.4322222222222,9
16351.0,3330.0299999999997,13,2165,256.1561538461538,13
16352.0,494.44,2,300,247.22,2
16353.0,9795.460000000001,38,3483,257.77526315789476,38
16354.0,1119.46,5,592,223.892,5
16355.0,416.35,1,179,416.35,1
16356.0,415.87,6,190,69.31166666666667,6
16357.0,868.37,4,389,217.0925,4
16358.0,2919.65,5,2065,583.9300000000001,5
16359.0,2697.75,16,1764,168.609375,16
16360.0,3450.41,6,2110,575.0683333333333,6
16361.0,891.21,4,418,222.8025,4
16362.0,922.16,6,467,153.69333333333333,6
16363.0,109.36000000000001,1,52,109.36000000000001,1
16364.0,705.79,2,279,352.895,2
16365.0,3167.34,15,1034,211.156,15
16366.0,1548.1299999999999,4,882,387.03249999999997,4
16367.0,1350.48,3,1103,450.16,3
16368.0,621.44,3,307,207.14666666666668,3
16369.0,2656.56,7,1589,379.50857142857143,7
16370.0,1301.91,4,640,325.4775,4
16371.0,157.2,1,108,157.2,1
16372.0,1290.31,5,722,258.062,5
16373.0,309.49,2,119,154.745,2
16374.0,1723.4,5,771,344.68,5
16375.0,104.0,2,74,52.0,2
16376.0,974.96,2,691,487.48,2
16377.0,1308.48,2,2928,654.24,2
16378.0,362.95,3,267,120.98333333333333,3
16379.0,2157.4,4,1410,539.35,4
16380.0,1743.1499999999999,1,1428,1743.1499999999999,1
16381.0,247.85,2,108,123.925,2
16382.0,353.1,2,167,176.55,2
16383.0,2896.69,7,1596,413.8128571428571,7
16384.0,1358.95,4,861,339.7375,4
16385.0,881.35,5,476,176.27,5
16386.0,1068.16,3,700,356.05333333333334,3
16387.0,882.46,5,448,176.49200000000002,5
16388.0,186.05,1,83,186.05,1
16389.0,1382.07,4,1242,345.5175,4
16390.0,467.5,3,122,155.83333333333334,3
16391.0,1052.26,4,715,263.065,4
16392.0,756.7,3,604,252.23333333333335,3
16393.0,5297.77,23,3001,230.33782608695654,23
16394.0,1555.34,5,2604,311.068,5
16395.0,3518.41,14,2901,251.315,14
16396.0,137.8,1,80,137.8,1
16397.0,123.13,1,43,123.13,1
16398.0,1705.8,2,758,852.9,2
16399.0,630.22,3,452,210.07333333333335,3
16400.0,3059.85,9,2066,339.98333333333335,9
16401.0,6849.15,23,6035,297.7891304347826,23
16402.0,293.45,2,146,146.725,2
16403.0,177.5,1,114,177.5,1
16404.0,443.05,1,157,443.05,1
16405.0,167.25,2,187,83.625,2
16406.0,528.36,3,257,176.12,3
16407.0,2761.65,14,1448,197.2607142857143,14
16408.0,231.93,1,227,231.93,1
16409.0,5652.74,12,3664,471.06166666666667,12
16410.0,130.32,1,348,130.32,1
16411.0,756.39,4,461,189.0975,4
16412.0,593.19,5,288,118.638,5
16413.0,522.03,2,283,261.015,2
16414.0,551.21,5,201,110.242,5
16415.0,696.76,3,508,232.25333333333333,3
16416.0,2957.88,9,2198,328.65333333333336,9
16417.0,35.7,1,6,35.7,1
16418.0,1028.74,5,564,205.748,5
16419.0,1463.7,8,701,182.9625,8
16420.0,75.0,1,120,75.0,1
16421.0,526.27,3,123,175.42333333333332,3
16422.0,61920.87,109,64225,568.081376146789,109
16423.0,346.12,1,230,346.12,1
16424.0,443.06,2,212,221.53,2
16425.0,302.7,1,199,302.7,1
16426.0,1863.76,10,1215,186.376,10
16427.0,241.06,2,156,120.53,2
16428.0,638.49,3,575,212.83,3
16429.0,284.55,1,9,284.55,1
16430.0,1117.94,7,307,159.7057142857143,7
16431.0,623.28,3,442,207.76,3
16432.0,287.4,1,276,287.4,1
16433.0,384.52,2,214,192.26,2
16434.0,2673.69,12,1310,222.8075,12
16435.0,1003.0699999999999,3,608,334.3566666666666,3
16436.0,319.14,3,227,106.38,3
16437.0,301.25,2,197,150.625,2
16438.0,798.35,5,463,159.67000000000002,5
16439.0,310.70000000000005,1,74,310.70000000000005,1
16440.0,3856.9700000000003,6,2108,642.8283333333334,6
16441.0,1019.13,5,478,203.826,5
16442.0,891.98,5,580,178.39600000000002,5
16443.0,162.24,1,96,162.24,1
16444.0,3625.88,17,1945,213.2870588235294,17
16445.0,583.16,4,287,145.79,4
16446.0,168472.5,2,80997,84236.25,2
16447.0,727.1,3,315,242.36666666666667,3
16448.0,361.12,2,176,180.56,2
16449.0,707.69,2,367,353.845,2
16450.0,1505.73,3,681,501.91,3
16451.0,1013.15,3,524,337.71666666666664,3
16452.0,332.17,2,199,166.085,2
16453.0,251.71,2,139,125.855,2
16454.0,30.950000000000003,4,9,7.737500000000001,4
16455.0,3995.57,11,2851,363.2336363636364,11
16456.0,6000.94,13,3296,461.6107692307692,13
16457.0,208.36,1,140,208.36,1
16458.0,5690.89,30,3395,189.69633333333334,30
16459.0,71.78999999999999,1,59,71.78999999999999,1
16460.0,811.23,3,876,270.41,3
16461.0,1545.83,3,933,515.2766666666666,3
16462.0,136.0,3,16,45.333333333333336,3
16463.0,1422.4,4,1163,355.6,4
16464.0,1298.66,3,952,432.8866666666667,3
16465.0,746.24,2,504,373.12,2
16466.0,3767.09,15,1777,251.13933333333335,15
16467.0,2869.16,7,7384,409.88,7
16468.0,787.52,3,371,262.50666666666666,3
16469.0,803.9,5,332,160.78,5
16470.0,2416.85,11,1335,219.71363636363637,11
16471.0,1189.98,4,670,297.495,4
16472.0,789.6,2,252,394.8,2
16473.0,470.83,4,296,117.7075,4
16474.0,1810.65,7,909,258.6642857142857,7
16475.0,544.3,4,319,136.075,4
16476.0,350.35,1,187,350.35,1
16477.0,4094.37,11,2507,372.2154545454545,11
16478.0,331.0,3,224,110.33333333333333,3
16479.0,300.83,2,102,150.415,2
16480.0,769.29,1,455,769.29,1
16481.0,453.38,1,201,453.38,1
16482.0,220.62,1,346,220.62,1
16483.0,139.35,1,44,139.35,1
16484.0,404.3,2,200,202.15,2
16485.0,2287.19,5,1153,457.438,5
16486.0,134.36,1,24,134.36,1
16487.0,209.4,2,163,104.7,2
16488.0,498.8,3,728,166.26666666666668,3
16489.0,303.7,2,38,151.85,2
16490.0,205.41000000000003,1,113,205.41000000000003,1
